ID;Gender;Ever_Married;Age;Graduated;Profession;Work_Experience;Spending_Score;Family_Size;Var_1;Segmentation
466696;Female;Yes;48;Yes;Artist;3.0;Average;4.0;Cat_6;A
461192;Female;Yes;46;Yes;Artist;;High;;Cat_6;C
459438;Female;Yes;69;Yes;Artist;0.0;High;2.0;Cat_6;C
459593;Male;No;19;No;Healthcare;;Low;4.0;Cat_6;D
460519;Female;No;23;No;Entertainment;0.0;Low;2.0;Cat_3;C
459638;Male;No;25;Yes;Healthcare;;Low;;Cat_6;D
462449;Male;No;19;No;Healthcare;1.0;Low;3.0;Cat_6;D
466082;Female;Yes;89;Yes;Lawyer;1.0;Low;1.0;Cat_6;A
462015;Male;Yes;27;Yes;Entertainment;0.0;Average;2.0;Cat_6;A
465673;Female;No;27;;Marketing;8.0;Low;4.0;Cat_4;D
460859;Male;Yes;50;Yes;Entertainment;;Low;4.0;Cat_6;D
466178;Female;Yes;50;Yes;Artist;1.0;Average;4.0;Cat_6;C
465148;Male;No;31;No;Artist;0.0;Low;;;A
459650;Male;Yes;38;Yes;Entertainment;;Low;2.0;Cat_6;D
459339;Male;Yes;29;Yes;Healthcare;8.0;High;2.0;Cat_6;A
462714;Female;Yes;40;Yes;Engineer;1.0;High;5.0;Cat_2;B
465569;Male;Yes;35;Yes;Artist;1.0;High;3.0;Cat_6;A
465927;Female;No;30;Yes;Healthcare;1.0;Low;1.0;Cat_6;A
466090;Male;Yes;58;Yes;Entertainment;0.0;Low;;Cat_6;A
465158;Male;No;45;Yes;Artist;1.0;Low;1.0;Cat_6;A
466318;Female;No;30;No;Healthcare;0.0;Low;3.0;Cat_6;A
459370;Male;No;18;No;Healthcare;13.0;Low;4.0;Cat_6;D
465963;Male;Yes;51;Yes;Artist;1.0;Low;2.0;Cat_6;A
466955;Male;Yes;57;No;Entertainment;0.0;Low;4.0;Cat_3;A
462707;Female;Yes;55;Yes;Artist;0.0;Average;4.0;Cat_6;C
464918;Male;No;39;No;Artist;1.0;Low;1.0;Cat_4;D
459970;Male;No;40;Yes;Artist;1.0;Low;2.0;Cat_6;A
460144;Female;No;53;Yes;Doctor;0.0;Low;;Cat_3;A
460347;Male;Yes;40;Yes;Artist;14.0;Low;2.0;Cat_6;C
466317;Male;Yes;37;Yes;Entertainment;4.0;Low;1.0;Cat_6;B
465299;Male;Yes;56;Yes;Executive;;High;2.0;Cat_6;B
466713;Female;Yes;69;Yes;Artist;1.0;High;4.0;Cat_6;C
463494;Male;Yes;47;;Healthcare;;Average;4.0;Cat_6;D
462111;Male;Yes;38;Yes;Artist;6.0;Average;4.0;Cat_6;A
461342;Male;Yes;43;No;Executive;3.0;High;4.0;Cat_6;B
465176;Female;Yes;55;Yes;Artist;1.0;Average;4.0;Cat_6;C
463649;Male;No;22;No;Doctor;0.0;Low;4.0;Cat_6;B
463886;Female;No;38;Yes;Artist;1.0;Low;2.0;Cat_6;C
462318;Female;Yes;82;No;Lawyer;0.0;Average;2.0;Cat_6;A
464883;Female;Yes;37;No;Engineer;1.0;Low;4.0;Cat_4;A
460085;Female;No;37;Yes;Marketing;0.0;Low;1.0;Cat_4;D
461479;Female;Yes;51;Yes;Artist;1.0;Average;3.0;Cat_6;C
467237;Male;Yes;82;Yes;Lawyer;0.0;High;2.0;Cat_6;D
458997;Male;Yes;61;Yes;Artist;1.0;Average;2.0;Cat_6;B
466995;Female;No;35;Yes;Artist;8.0;Low;;Cat_6;A
465857;Female;No;40;Yes;Doctor;1.0;Low;1.0;Cat_6;B
460244;Female;No;51;Yes;Doctor;0.0;Low;3.0;Cat_6;B
463188;Female;Yes;48;Yes;Artist;2.0;Low;2.0;Cat_6;C
460289;Female;Yes;60;Yes;Artist;2.0;Average;6.0;Cat_4;C
464413;Female;Yes;36;Yes;Engineer;0.0;Low;1.0;Cat_3;B
464440;Male;Yes;87;Yes;Lawyer;0.0;High;2.0;Cat_6;A
460839;Male;No;23;No;Healthcare;4.0;Low;3.0;Cat_6;D
464669;Female;Yes;42;No;Engineer;0.0;Low;4.0;Cat_4;D
459667;Female;Yes;50;Yes;Healthcare;1.0;High;6.0;Cat_5;C
463384;Female;No;29;No;Marketing;1.0;Low;5.0;Cat_3;D
465541;Female;Yes;45;Yes;Artist;1.0;Average;4.0;Cat_7;C
463346;Male;Yes;40;Yes;Healthcare;1.0;Low;3.0;Cat_6;D
467319;Male;No;26;Yes;Homemaker;8.0;Low;2.0;Cat_6;A
464596;Female;Yes;35;Yes;Executive;0.0;Low;2.0;Cat_6;B
461424;Male;Yes;63;No;Healthcare;0.0;Average;4.0;Cat_4;B
463266;Female;Yes;68;;Artist;1.0;Average;2.0;Cat_6;A
466795;Male;;55;Yes;Entertainment;;Average;5.0;Cat_6;B
464136;Male;Yes;69;Yes;Artist;0.0;Average;3.0;Cat_6;A
462734;Male;Yes;69;Yes;Artist;;Average;2.0;Cat_6;C
460571;Male;No;25;No;Doctor;0.0;Low;3.0;Cat_3;A
459945;Male;Yes;48;Yes;Artist;0.0;Low;2.0;Cat_6;C
459904;Female;Yes;38;Yes;Artist;6.0;Low;4.0;Cat_6;C
465856;Male;Yes;41;Yes;Artist;11.0;High;2.0;Cat_6;A
467158;Female;No;26;No;Healthcare;1.0;Low;;Cat_6;A
460976;Male;No;19;No;Healthcare;1.0;Low;4.0;Cat_6;A
467248;Female;Yes;86;Yes;Lawyer;0.0;High;2.0;Cat_6;C
459463;Female;Yes;62;Yes;Artist;;Average;3.0;Cat_6;C
465667;Male;No;23;No;Healthcare;1.0;Low;3.0;Cat_2;D
464169;Male;;83;No;Lawyer;0.0;High;2.0;Cat_6;A
466016;Female;No;48;Yes;Homemaker;1.0;Low;1.0;Cat_3;B
465875;Female;No;39;Yes;Artist;9.0;Low;1.0;Cat_6;A
460803;Female;No;26;No;Marketing;0.0;Low;4.0;Cat_4;D
467526;Male;No;21;No;Healthcare;;Low;3.0;Cat_6;D
459513;Female;No;32;Yes;Healthcare;3.0;Low;2.0;Cat_6;C
463680;Female;No;39;No;Engineer;1.0;Low;3.0;Cat_3;A
463644;Female;No;30;Yes;Healthcare;0.0;Low;3.0;Cat_7;A
461312;Male;No;18;No;Healthcare;3.0;Low;3.0;Cat_2;D
467419;Female;Yes;38;Yes;Artist;4.0;Low;1.0;Cat_6;B
464325;Male;Yes;27;Yes;Healthcare;4.0;High;3.0;Cat_6;B
466459;Female;No;30;Yes;Healthcare;3.0;Low;5.0;Cat_6;B
461001;Female;No;59;Yes;Artist;0.0;Low;;Cat_3;B
467445;Male;Yes;32;No;Doctor;9.0;Low;2.0;Cat_2;A
459006;Male;No;20;No;Healthcare;1.0;Low;4.0;Cat_6;D
459478;Male;Yes;46;Yes;Artist;;Low;1.0;Cat_6;A
464431;Male;;67;Yes;Executive;0.0;High;3.0;Cat_6;B
462250;Female;Yes;56;Yes;Entertainment;1.0;Average;3.0;Cat_4;B
459706;Male;Yes;60;Yes;Entertainment;1.0;Average;3.0;Cat_6;C
467937;Male;No;28;Yes;Doctor;0.0;Low;3.0;Cat_6;C
463769;Male;Yes;63;No;Executive;0.0;High;4.0;Cat_6;B
464053;Female;Yes;38;No;Entertainment;4.0;Low;1.0;Cat_6;B
467492;Female;Yes;57;Yes;Doctor;1.0;Low;2.0;Cat_7;A
467032;Female;No;25;Yes;Artist;2.0;Low;2.0;Cat_6;A
465209;Male;Yes;47;Yes;Artist;0.0;Average;2.0;Cat_3;C
464115;Female;No;38;Yes;Engineer;0.0;Low;3.0;Cat_6;A
462423;Male;Yes;66;No;Lawyer;0.0;High;3.0;Cat_6;A
460902;Male;No;41;Yes;Executive;1.0;Low;3.0;Cat_6;A
462223;Male;Yes;78;No;;0.0;Low;1.0;Cat_4;D
463083;Male;No;28;Yes;Artist;6.0;Low;3.0;Cat_6;A
466711;Male;Yes;72;No;Executive;1.0;High;4.0;Cat_6;B
466404;Female;No;37;Yes;Engineer;1.0;Low;1.0;Cat_6;A
460512;Female;Yes;43;Yes;Engineer;0.0;High;4.0;Cat_3;A
467592;Male;Yes;43;Yes;Entertainment;7.0;Low;2.0;Cat_6;A
463941;Female;No;32;No;Artist;1.0;Low;6.0;Cat_4;D
467514;Male;No;40;Yes;Artist;;Low;4.0;Cat_6;A
461815;Male;Yes;59;Yes;Artist;0.0;Low;1.0;Cat_3;A
464743;Male;Yes;45;Yes;Entertainment;0.0;Average;2.0;Cat_4;B
463448;Male;Yes;40;Yes;Artist;8.0;Average;2.0;Cat_6;B
462520;Female;No;25;Yes;Artist;;Low;5.0;Cat_4;B
465339;Female;No;27;No;Marketing;0.0;Low;3.0;Cat_2;C
466270;Female;Yes;68;No;Marketing;0.0;Low;2.0;Cat_6;D
459560;Male;Yes;89;No;Lawyer;1.0;High;2.0;Cat_6;B
460753;Female;No;33;No;Healthcare;1.0;Low;6.0;Cat_6;A
462136;Female;No;31;Yes;Healthcare;;Low;4.0;Cat_6;D
465685;Male;No;37;Yes;Healthcare;5.0;Low;2.0;Cat_3;A
463302;Female;Yes;60;Yes;Engineer;;High;4.0;Cat_6;A
464412;Male;Yes;70;No;Lawyer;1.0;Low;2.0;Cat_6;D
460283;Male;Yes;43;Yes;Doctor;14.0;Low;2.0;Cat_6;A
462326;Female;Yes;42;Yes;Artist;4.0;Average;2.0;Cat_6;C
461116;Male;Yes;33;No;Executive;4.0;High;4.0;Cat_3;A
465186;Female;Yes;43;No;Artist;4.0;Average;4.0;Cat_1;A
461059;Female;Yes;52;No;Lawyer;1.0;High;2.0;Cat_6;A
466142;Female;Yes;27;Yes;Entertainment;0.0;Average;2.0;Cat_6;A
465784;Female;No;21;No;Healthcare;0.0;Low;4.0;Cat_3;A
464127;Female;No;33;Yes;Healthcare;1.0;Low;5.0;Cat_2;A
463080;Male;No;32;No;Artist;0.0;Low;4.0;Cat_5;D
465819;Female;No;42;Yes;Engineer;1.0;Low;7.0;Cat_4;A
466740;Female;Yes;47;No;Engineer;8.0;Low;1.0;Cat_3;A
463529;Male;No;42;Yes;Marketing;;Low;1.0;Cat_6;A
465098;Female;No;41;Yes;Artist;1.0;Low;;Cat_4;A
467537;Female;Yes;65;No;Lawyer;;High;3.0;Cat_6;A
459447;Male;Yes;53;Yes;Artist;9.0;Low;1.0;Cat_6;B
461503;Female;No;31;Yes;Artist;9.0;Low;2.0;Cat_6;B
464593;Female;No;35;Yes;Doctor;1.0;Low;4.0;Cat_2;B
465404;Female;Yes;25;Yes;Entertainment;0.0;Average;2.0;Cat_1;A
463731;Male;No;23;No;Healthcare;0.0;Low;;Cat_6;D
463316;Female;Yes;89;No;Lawyer;0.0;High;2.0;Cat_6;A
463929;Male;Yes;51;Yes;Doctor;11.0;Average;2.0;Cat_6;C
459623;Male;Yes;46;No;Entertainment;;Average;5.0;Cat_4;B
464939;Male;No;43;No;Entertainment;0.0;Low;1.0;Cat_4;D
461093;Female;Yes;38;Yes;Artist;1.0;Average;4.0;Cat_3;C
461544;Male;Yes;82;No;Lawyer;1.0;High;2.0;Cat_6;A
467278;Female;Yes;84;Yes;Artist;0.0;High;2.0;Cat_6;B
459162;Female;Yes;85;Yes;Lawyer;0.0;High;2.0;Cat_6;A
461896;Male;Yes;45;Yes;Artist;1.0;Low;1.0;Cat_6;A
464462;Female;Yes;70;Yes;Artist;5.0;High;2.0;Cat_6;C
462862;Female;No;31;No;Homemaker;8.0;Low;1.0;Cat_6;D
463308;Male;Yes;46;Yes;Engineer;1.0;Low;2.0;Cat_3;A
462674;Female;Yes;51;Yes;Homemaker;12.0;Average;4.0;Cat_3;B
466731;Female;Yes;38;Yes;Engineer;4.0;Low;2.0;Cat_4;A
465648;Female;No;32;No;Entertainment;0.0;Low;2.0;Cat_2;A
459403;Male;Yes;46;Yes;Artist;;Average;4.0;Cat_7;C
463184;Female;Yes;60;Yes;Artist;1.0;Average;2.0;Cat_6;C
460148;Female;Yes;73;No;Engineer;1.0;Low;;;A
466996;Female;No;37;Yes;Artist;9.0;Low;1.0;Cat_6;A
461798;Female;No;56;Yes;Artist;0.0;Low;1.0;Cat_6;A
465294;Male;Yes;73;No;Lawyer;0.0;Low;2.0;Cat_6;D
460541;Female;Yes;36;Yes;Homemaker;1.0;Average;3.0;Cat_3;D
465778;Female;No;21;No;Healthcare;0.0;Low;;Cat_2;D
467631;Male;Yes;72;Yes;Lawyer;3.0;High;2.0;Cat_6;C
462198;Female;No;39;No;Engineer;2.0;Low;;Cat_3;D
463601;Female;No;19;No;Healthcare;4.0;Low;5.0;;D
465166;Male;No;25;Yes;Healthcare;4.0;Low;5.0;Cat_4;D
459864;Female;Yes;68;No;Artist;;High;2.0;Cat_6;A
467802;Female;Yes;48;Yes;Artist;1.0;High;5.0;Cat_6;A
466181;Male;Yes;46;Yes;Entertainment;1.0;Low;2.0;Cat_3;C
466670;Male;Yes;29;Yes;Healthcare;2.0;Average;2.0;Cat_2;B
461792;Female;No;23;No;Healthcare;6.0;Low;5.0;Cat_2;D
465658;Male;Yes;72;Yes;Artist;1.0;Average;4.0;Cat_6;A
461148;Male;;37;Yes;Artist;1.0;Average;3.0;Cat_3;A
462525;Female;Yes;41;Yes;Artist;0.0;Average;2.0;Cat_6;C
467895;Female;No;27;Yes;Healthcare;0.0;Low;4.0;Cat_6;C
459032;Male;No;18;No;Doctor;0.0;Low;3.0;Cat_6;A
467121;Male;Yes;47;Yes;Doctor;0.0;Low;;Cat_6;A
462149;Female;Yes;89;No;Lawyer;3.0;High;1.0;Cat_6;D
466870;Male;Yes;42;Yes;Artist;0.0;Average;2.0;Cat_6;C
467338;Female;No;29;Yes;Healthcare;3.0;Low;6.0;Cat_6;A
463283;Female;No;48;Yes;Artist;1.0;Low;1.0;Cat_3;B
460507;Male;No;30;No;Doctor;1.0;Low;4.0;Cat_3;D
466223;Male;Yes;66;Yes;Artist;0.0;Low;1.0;Cat_4;A
461377;Female;Yes;63;Yes;Artist;;Low;1.0;Cat_6;A
460970;Male;No;21;No;Marketing;1.0;Low;5.0;Cat_6;B
467452;Female;Yes;38;Yes;Artist;9.0;Average;2.0;Cat_6;C
465372;Female;No;37;Yes;Entertainment;0.0;Low;1.0;Cat_6;A
461189;Male;Yes;87;No;Lawyer;;Low;1.0;Cat_3;B
465208;Male;Yes;37;Yes;Artist;1.0;Average;2.0;Cat_6;C
467438;Male;No;28;No;Entertainment;6.0;Low;3.0;Cat_6;A
459734;Female;Yes;85;Yes;Artist;1.0;Low;;Cat_6;A
460101;Female;No;31;Yes;Healthcare;9.0;Low;3.0;Cat_3;D
465201;Male;Yes;42;Yes;Entertainment;1.0;Average;4.0;Cat_3;A
465503;Male;No;35;Yes;Artist;8.0;Low;2.0;Cat_6;D
466205;Female;Yes;58;Yes;Artist;6.0;Low;1.0;Cat_6;C
467622;Male;Yes;76;Yes;Lawyer;1.0;High;2.0;Cat_6;C
462926;Female;No;40;Yes;Homemaker;9.0;Low;2.0;Cat_6;A
466377;Male;Yes;62;Yes;;8.0;Average;2.0;Cat_6;C
464286;Female;Yes;60;Yes;Artist;1.0;Average;2.0;Cat_6;C
463653;Female;No;26;Yes;Artist;1.0;Low;5.0;Cat_6;A
464385;Male;Yes;70;No;Engineer;0.0;Average;2.0;Cat_6;B
460545;Male;Yes;83;No;Lawyer;0.0;High;3.0;Cat_3;D
465586;Male;Yes;72;No;Artist;1.0;Low;1.0;Cat_6;B
461690;Female;No;33;Yes;Engineer;1.0;Low;1.0;Cat_4;A
465805;Male;Yes;50;Yes;Engineer;;Low;1.0;Cat_3;C
467795;Male;No;22;No;Healthcare;1.0;Low;5.0;Cat_6;D
463390;Female;Yes;50;Yes;Artist;0.0;Average;2.0;Cat_3;C
459472;Female;Yes;77;No;Lawyer;;High;2.0;Cat_6;A
459462;Male;Yes;66;Yes;Artist;0.0;High;2.0;Cat_6;B
464637;Female;No;36;Yes;Marketing;;Low;4.0;Cat_4;A
466077;Male;Yes;35;Yes;Doctor;9.0;High;3.0;Cat_6;A
467491;Male;Yes;47;Yes;Artist;1.0;Average;4.0;Cat_6;C
467446;Female;No;37;Yes;Artist;9.0;Low;1.0;Cat_2;A
460333;Female;No;40;No;Entertainment;12.0;Low;4.0;Cat_6;A
459882;Male;Yes;37;Yes;Artist;1.0;Average;2.0;Cat_6;B
461462;Male;Yes;56;Yes;Marketing;0.0;Low;3.0;Cat_6;A
459747;Female;Yes;41;Yes;Artist;1.0;Average;5.0;Cat_6;A
459907;Female;Yes;39;Yes;Artist;8.0;Average;2.0;Cat_6;C
464995;Male;Yes;53;No;Executive;2.0;High;4.0;Cat_4;A
459147;Male;Yes;81;Yes;Entertainment;1.0;Low;1.0;Cat_6;D
462052;Male;Yes;50;Yes;Artist;0.0;Low;2.0;Cat_6;A
462349;Male;Yes;49;Yes;Artist;0.0;Average;6.0;Cat_6;C
461978;Female;No;19;No;Healthcare;0.0;Low;4.0;Cat_6;A
464496;Female;Yes;41;No;Marketing;1.0;High;5.0;Cat_3;A
461516;Male;Yes;32;Yes;Entertainment;0.0;Average;3.0;Cat_6;A
462816;Male;Yes;76;No;Entertainment;0.0;Low;1.0;Cat_6;D
461768;Male;Yes;69;Yes;Artist;0.0;High;2.0;Cat_6;C
461515;Male;Yes;26;No;Artist;0.0;Low;2.0;Cat_6;A
459523;Female;No;19;No;Doctor;1.0;Low;4.0;Cat_6;D
467556;Female;No;40;Yes;Healthcare;;Low;1.0;Cat_4;A
459860;Male;Yes;75;No;Executive;1.0;High;2.0;Cat_6;D
464617;Female;No;39;Yes;Artist;1.0;Low;1.0;Cat_6;A
464086;Male;Yes;42;Yes;Artist;1.0;Average;4.0;Cat_6;B
465844;Female;No;46;Yes;Engineer;0.0;Low;1.0;Cat_6;D
467720;Male;No;27;Yes;Entertainment;;Low;2.0;Cat_6;A
465498;Male;Yes;41;Yes;Engineer;9.0;Average;2.0;Cat_2;A
462833;Male;Yes;33;No;Doctor;0.0;Average;5.0;Cat_6;D
464806;Male;Yes;33;No;Executive;0.0;Low;2.0;Cat_4;A
461452;Female;No;31;Yes;Doctor;0.0;Low;4.0;Cat_3;A
465717;Female;Yes;42;Yes;Artist;2.0;Average;2.0;Cat_6;C
466085;Male;No;22;No;;8.0;Low;4.0;Cat_4;A
467330;Male;Yes;38;No;Executive;0.0;High;3.0;Cat_6;C
459561;Male;No;31;No;Healthcare;;Low;3.0;Cat_4;A
462237;Female;No;22;No;Healthcare;1.0;Low;9.0;Cat_4;D
462424;Female;Yes;38;No;Artist;0.0;Low;3.0;Cat_6;A
461485;Male;Yes;59;No;Engineer;1.0;Average;3.0;Cat_6;C
460492;Female;No;37;No;Marketing;12.0;Low;;Cat_3;A
466130;Female;No;27;No;Artist;0.0;Low;6.0;Cat_6;D
461517;Male;Yes;42;Yes;Artist;0.0;Average;3.0;Cat_6;B
464004;Female;Yes;31;No;Marketing;1.0;Low;5.0;Cat_4;A
462841;Male;No;21;No;Healthcare;9.0;Low;6.0;Cat_6;A
465023;Male;Yes;39;Yes;Artist;9.0;Average;2.0;Cat_2;A
465095;Male;Yes;48;Yes;Executive;1.0;High;4.0;Cat_6;C
465154;Male;No;22;No;Healthcare;1.0;Low;2.0;Cat_4;D
463755;Female;Yes;63;No;Artist;0.0;High;2.0;Cat_6;B
463582;Female;No;18;No;Healthcare;1.0;Low;3.0;Cat_6;D
461659;Female;Yes;52;Yes;Artist;0.0;Average;2.0;Cat_6;C
463125;Male;No;29;No;Healthcare;0.0;Low;6.0;Cat_6;B
460920;Male;Yes;79;Yes;Lawyer;1.0;High;2.0;Cat_6;C
465471;Male;Yes;39;Yes;Artist;0.0;Low;1.0;Cat_6;A
465249;Female;No;19;No;Healthcare;1.0;Low;4.0;Cat_6;D
465038;Male;Yes;49;No;Executive;0.0;High;4.0;Cat_6;A
467953;Female;Yes;37;Yes;Artist;0.0;Low;3.0;Cat_6;A
467256;Male;No;33;No;Healthcare;0.0;Low;4.0;Cat_2;B
459618;Male;Yes;59;Yes;Doctor;0.0;Average;2.0;Cat_4;C
460049;Male;Yes;43;Yes;Entertainment;0.0;Average;2.0;Cat_5;A
467096;Male;Yes;53;Yes;Entertainment;4.0;Low;2.0;Cat_2;A
466884;Female;Yes;43;No;Doctor;1.0;Low;1.0;Cat_6;A
459486;Male;Yes;75;Yes;Lawyer;;High;2.0;Cat_6;A
461025;Male;Yes;38;No;Executive;1.0;High;4.0;Cat_6;D
460778;Male;No;27;Yes;Artist;0.0;Low;8.0;Cat_4;D
461248;Female;No;37;No;Healthcare;1.0;Low;1.0;Cat_6;D
460788;Female;No;30;Yes;Doctor;0.0;Low;9.0;Cat_4;A
466732;Female;Yes;48;Yes;Engineer;0.0;High;2.0;Cat_4;B
459182;Female;Yes;46;Yes;Artist;1.0;Average;2.0;Cat_6;A
460631;Male;;47;Yes;Marketing;;High;2.0;Cat_3;D
463006;Female;No;41;Yes;Marketing;;Low;1.0;Cat_6;D
464478;Female;Yes;74;No;Lawyer;0.0;High;2.0;Cat_6;A
460183;Male;No;36;No;Entertainment;8.0;Low;2.0;Cat_6;D
467417;Female;Yes;53;Yes;Artist;4.0;Average;6.0;Cat_6;C
463906;Female;Yes;40;Yes;Engineer;0.0;Average;4.0;Cat_6;B
460926;Male;Yes;50;Yes;Artist;1.0;Average;4.0;Cat_4;B
466624;Female;Yes;46;No;Artist;0.0;Average;4.0;Cat_3;C
460038;Female;No;36;Yes;Engineer;9.0;Low;5.0;Cat_6;D
465007;Male;Yes;74;Yes;Lawyer;1.0;Low;1.0;Cat_6;D
459322;Male;No;36;Yes;Marketing;0.0;Low;1.0;Cat_6;A
465392;Female;Yes;45;Yes;Artist;8.0;High;5.0;Cat_6;C
463262;Female;Yes;70;No;Lawyer;3.0;High;2.0;Cat_6;A
462827;Female;No;23;No;Doctor;0.0;Low;3.0;Cat_3;A
465000;Male;Yes;50;Yes;Executive;1.0;High;3.0;Cat_6;C
466749;Male;No;22;;Healthcare;1.0;Low;5.0;Cat_3;A
461936;Male;Yes;72;No;Lawyer;0.0;High;2.0;Cat_6;B
461696;Female;Yes;70;Yes;Lawyer;0.0;High;2.0;Cat_6;B
463829;Female;Yes;49;Yes;Artist;1.0;Average;4.0;Cat_6;C
459755;Female;Yes;62;No;Artist;;Average;3.0;Cat_6;A
461927;Male;No;32;No;Healthcare;1.0;Low;4.0;Cat_2;A
467212;Female;No;28;Yes;Doctor;1.0;Low;3.0;Cat_6;A
462191;Female;No;22;No;Doctor;3.0;Low;2.0;Cat_4;B
464549;Male;Yes;52;Yes;Executive;1.0;Low;4.0;Cat_6;C
459763;Male;No;18;No;Artist;;Low;4.0;Cat_4;A
463400;Female;No;20;No;Healthcare;8.0;Low;3.0;Cat_1;D
467116;Male;Yes;65;Yes;Executive;1.0;High;2.0;Cat_6;A
466951;Female;Yes;52;Yes;Artist;0.0;High;3.0;Cat_6;A
462167;Female;Yes;35;No;Healthcare;2.0;Low;1.0;Cat_6;A
464202;Male;Yes;40;Yes;Artist;14.0;Low;1.0;Cat_6;A
460257;Female;No;28;Yes;Healthcare;1.0;Low;6.0;Cat_6;D
462933;Male;Yes;55;;Entertainment;;High;5.0;Cat_6;B
466773;Female;Yes;37;Yes;;0.0;Low;;Cat_6;C
463477;Male;No;31;No;Healthcare;1.0;Low;4.0;Cat_4;C
461721;Male;No;26;Yes;Entertainment;7.0;Low;5.0;Cat_5;D
464002;Female;No;26;No;Engineer;0.0;Low;5.0;;A
462752;Female;No;25;No;Healthcare;;Low;1.0;Cat_6;A
464179;Female;Yes;63;Yes;Artist;0.0;Average;3.0;Cat_6;C
462930;Female;Yes;55;Yes;Homemaker;13.0;Average;3.0;Cat_5;B
466167;Male;Yes;56;No;;1.0;Low;2.0;Cat_4;B
459464;Male;No;29;Yes;Artist;;Low;2.0;Cat_6;B
462669;Female;Yes;40;Yes;Entertainment;;High;6.0;Cat_6;A
459350;Female;Yes;56;Yes;Engineer;0.0;High;2.0;Cat_6;B
464159;Female;Yes;68;Yes;Artist;1.0;Low;1.0;Cat_4;B
463436;Female;No;25;No;Doctor;0.0;Low;3.0;Cat_6;B
463473;Male;No;23;No;Healthcare;;Low;3.0;Cat_6;D
467766;Female;No;31;No;Healthcare;6.0;Low;3.0;Cat_6;C
463905;Female;Yes;27;Yes;Engineer;0.0;Average;4.0;Cat_7;A
465310;Female;No;20;No;Healthcare;1.0;Low;6.0;Cat_4;A
462915;Male;Yes;61;No;Engineer;5.0;Average;3.0;Cat_6;B
462982;Male;Yes;41;No;Doctor;2.0;Average;4.0;Cat_6;A
464010;Male;No;33;No;Healthcare;1.0;Low;4.0;Cat_6;C
466101;Female;No;22;No;Healthcare;0.0;Low;7.0;Cat_6;D
460773;Female;Yes;51;Yes;Artist;1.0;Average;3.0;Cat_6;C
464276;Female;Yes;66;No;Marketing;0.0;High;2.0;Cat_1;C
463010;Male;Yes;81;No;Executive;0.0;Low;1.0;Cat_6;D
467362;Male;Yes;73;No;Executive;1.0;Low;1.0;Cat_6;B
466247;Female;;49;Yes;Artist;0.0;Low;4.0;Cat_2;A
463778;Female;No;27;No;Engineer;1.0;Low;4.0;Cat_5;A
463341;Female;Yes;53;No;Engineer;0.0;Average;6.0;Cat_3;A
463616;Female;Yes;48;No;Engineer;1.0;Average;5.0;Cat_3;B
465446;Female;No;41;Yes;Healthcare;12.0;Low;1.0;Cat_1;A
462696;Male;Yes;49;No;Artist;1.0;High;2.0;Cat_6;A
462496;Male;Yes;45;No;Artist;1.0;Average;3.0;Cat_6;A
459323;Female;No;18;No;Doctor;;Low;;Cat_6;A
461988;Male;Yes;36;No;Engineer;0.0;Average;2.0;Cat_6;B
462958;Male;No;26;No;Marketing;1.0;Low;5.0;Cat_6;D
463923;Female;No;20;No;Engineer;0.0;Low;4.0;Cat_6;D
467574;Male;No;32;Yes;Healthcare;4.0;Low;;Cat_2;D
459841;Male;Yes;56;Yes;Healthcare;;High;3.0;Cat_6;B
461384;Male;Yes;71;Yes;Lawyer;2.0;High;;Cat_6;A
462305;Male;Yes;36;Yes;Artist;0.0;Average;5.0;Cat_6;C
461163;Female;Yes;58;No;Entertainment;9.0;Low;4.0;Cat_3;A
463735;Male;No;29;Yes;Healthcare;4.0;Low;2.0;Cat_6;C
463354;Male;Yes;53;Yes;Executive;4.0;High;4.0;Cat_6;D
463844;Female;Yes;26;Yes;Engineer;9.0;Low;2.0;Cat_6;B
461738;Female;Yes;46;Yes;;;Average;3.0;Cat_6;C
466140;Male;Yes;30;Yes;Entertainment;0.0;Low;2.0;Cat_6;A
466303;Male;Yes;67;Yes;Lawyer;0.0;High;2.0;Cat_2;B
463129;Male;Yes;69;No;Doctor;;Low;1.0;Cat_6;A
465630;Male;No;26;Yes;Artist;;Low;1.0;;B
466345;Male;No;21;No;Healthcare;1.0;Low;4.0;Cat_2;D
459079;Male;Yes;87;Yes;Lawyer;;High;2.0;Cat_6;A
460799;Female;No;37;No;Homemaker;1.0;Low;1.0;Cat_1;D
459207;Female;Yes;62;;Doctor;0.0;Average;4.0;Cat_6;B
466590;Female;No;27;Yes;Healthcare;0.0;Low;4.0;Cat_6;C
464777;Female;Yes;52;No;Engineer;8.0;Average;4.0;Cat_2;B
467374;Female;Yes;45;Yes;Homemaker;8.0;High;4.0;Cat_6;B
467022;Male;No;25;Yes;Artist;1.0;Low;5.0;Cat_6;D
463121;Female;Yes;70;;Lawyer;;High;;Cat_6;A
464108;Female;Yes;60;Yes;Engineer;1.0;Average;3.0;Cat_7;C
460404;Male;Yes;38;Yes;Artist;5.0;Low;7.0;Cat_6;A
459252;Male;Yes;66;Yes;Lawyer;0.0;High;3.0;Cat_6;A
465764;Female;No;39;Yes;Entertainment;8.0;Low;4.0;Cat_4;D
465561;Male;Yes;25;No;Artist;1.0;Average;4.0;Cat_4;B
